dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
6/22/2020,22,6,2020,652,19,Philippines,PH,PHL,108116622,Asia,7.54463083
6/21/2020,21,6,2020,941,20,Philippines,PH,PHL,108116622,Asia,7.4549129
6/20/2020,20,6,2020,660,14,Philippines,PH,PHL,108116622,Asia,7.24495443
6/19/2020,19,6,2020,561,8,Philippines,PH,PHL,108116622,Asia,6.86018474
6/18/2020,18,6,2020,457,5,Philippines,PH,PHL,108116622,Asia,6.92770442
6/17/2020,17,6,2020,361,5,Philippines,PH,PHL,108116622,Asia,7.199633
6/16/2020,16,6,2020,490,10,Philippines,PH,PHL,108116622,Asia,7.19778315
6/15/2020,15,6,2020,538,14,Philippines,PH,PHL,108116622,Asia,7.25512863
6/14/2020,14,6,2020,605,22,Philippines,PH,PHL,108116622,Asia,7.55480503
6/13/2020,13,6,2020,612,16,Philippines,PH,PHL,108116622,Asia,7.54093113
6/12/2020,12,6,2020,443,9,Philippines,PH,PHL,108116622,Asia,7.94234951
6/11/2020,11,6,2020,740,10,Philippines,PH,PHL,108116622,Asia,8.03114252
6/10/2020,10,6,2020,518,6,Philippines,PH,PHL,108116622,Asia,7.69816874
6/9/2020,9,6,2020,579,8,Philippines,PH,PHL,108116622,Asia,7.54278098
6/8/2020,8,6,2020,555,9,Philippines,PH,PHL,108116622,Asia,7.26992747
6/7/2020,7,6,2020,714,7,Philippines,PH,PHL,108116622,Asia,6.9952241
6/6/2020,6,6,2020,244,3,Philippines,PH,PHL,108116622,Asia,6.501313
6/5/2020,5,6,2020,634,10,Philippines,PH,PHL,108116622,Asia,6.4263939
6/4/2020,4,6,2020,751,8,Philippines,PH,PHL,108116622,Asia,6.03699957
6/3/2020,3,6,2020,359,6,Philippines,PH,PHL,108116622,Asia,5.60043395
6/2/2020,2,6,2020,552,3,Philippines,PH,PHL,108116622,Asia,5.47556878
6/1/2020,1,6,2020,862,7,Philippines,PH,PHL,108116622,Asia,5.15461906
5/31/2020,31,5,2020,590,8,Philippines,PH,PHL,108116622,Asia,4.54971669
5/30/2020,30,5,2020,1046,21,Philippines,PH,PHL,108116622,Asia,4.20194408
5/29/2020,29,5,2020,539,17,Philippines,PH,PHL,108116622,Asia,3.43332961
5/28/2020,28,5,2020,380,18,Philippines,PH,PHL,108116622,Asia,3.17342508
5/27/2020,27,5,2020,350,13,Philippines,PH,PHL,108116622,Asia,3.06983324
5/26/2020,26,5,2020,284,5,Philippines,PH,PHL,108116622,Asia,2.9902895
5/25/2020,25,5,2020,258,5,Philippines,PH,PHL,108116622,Asia,2.99768892
5/24/2020,24,5,2020,180,6,Philippines,PH,PHL,108116622,Asia,2.92924431
5/23/2020,23,5,2020,163,11,Philippines,PH,PHL,108116622,Asia,2.89872172
5/22/2020,22,5,2020,213,4,Philippines,PH,PHL,108116622,Asia,2.85894985
5/21/2020,21,5,2020,279,5,Philippines,PH,PHL,108116622,Asia,2.97549067
5/20/2020,20,5,2020,224,6,Philippines,PH,PHL,108116622,Asia,3.01341268
5/19/2020,19,5,2020,205,7,Philippines,PH,PHL,108116622,Asia,2.9902895
5/18/2020,18,5,2020,208,7,Philippines,PH,PHL,108116622,Asia,3.04301035
5/17/2020,17,5,2020,214,11,Philippines,PH,PHL,108116622,Asia,3.12347902
5/16/2020,16,5,2020,215,16,Philippines,PH,PHL,108116622,Asia,3.06983324
5/15/2020,15,5,2020,258,18,Philippines,PH,PHL,108116622,Asia,3.13365321
5/14/2020,14,5,2020,268,21,Philippines,PH,PHL,108116622,Asia,3.1503019
5/13/2020,13,5,2020,264,25,Philippines,PH,PHL,108116622,Asia,3.13735292
5/12/2020,12,5,2020,292,7,Philippines,PH,PHL,108116622,Asia,3.06058397
5/11/2020,11,5,2020,184,15,Philippines,PH,PHL,108116622,Asia,2.97364082
5/10/2020,10,5,2020,147,8,Philippines,PH,PHL,108116622,Asia,3.06705846
5/9/2020,9,5,2020,120,11,Philippines,PH,PHL,108116622,Asia,3.02543674
5/8/2020,8,5,2020,339,27,Philippines,PH,PHL,108116622,Asia,3.10960511
5/7/2020,7,5,2020,320,21,Philippines,PH,PHL,108116622,Asia,3.04671006
5/6/2020,6,5,2020,199,14,Philippines,PH,PHL,108116622,Asia,2.85340028
5/5/2020,5,5,2020,262,16,Philippines,PH,PHL,108116622,Asia,2.79882958
5/4/2020,4,5,2020,295,4,Philippines,PH,PHL,108116622,Asia,2.7414841
5/3/2020,3,5,2020,156,24,Philippines,PH,PHL,108116622,Asia,2.62771806
5/2/2020,2,5,2020,284,11,Philippines,PH,PHL,108116622,Asia,2.6767392
5/1/2020,1,5,2020,276,10,Philippines,PH,PHL,108116622,Asia,2.615694
4/30/2020,30,4,2020,254,28,Philippines,PH,PHL,108116622,Asia,2.55187403
4/29/2020,29,4,2020,181,19,Philippines,PH,PHL,108116622,Asia,2.52967578
4/28/2020,28,4,2020,198,10,Philippines,PH,PHL,108116622,Asia,2.63141777
4/27/2020,27,4,2020,285,7,Philippines,PH,PHL,108116622,Asia,2.7109615
4/26/2020,26,4,2020,102,17,Philippines,PH,PHL,108116622,Asia,2.65084124
4/25/2020,25,4,2020,211,15,Philippines,PH,PHL,108116622,Asia,2.88207303
4/24/2020,24,4,2020,271,16,Philippines,PH,PHL,108116622,Asia,2.6869134
4/23/2020,23,4,2020,111,9,Philippines,PH,PHL,108116622,Asia,2.62679313
4/22/2020,22,4,2020,140,9,Philippines,PH,PHL,108116622,Asia,2.6221685
4/21/2020,21,4,2020,200,19,Philippines,PH,PHL,108116622,Asia,2.58887112
4/20/2020,20,4,2020,172,12,Philippines,PH,PHL,108116622,Asia,2.78680553
4/19/2020,19,4,2020,209,10,Philippines,PH,PHL,108116622,Asia,2.76830699
4/18/2020,18,4,2020,218,25,Philippines,PH,PHL,108116622,Asia,2.64529167
4/17/2020,17,4,2020,207,13,Philippines,PH,PHL,108116622,Asia,2.79975451
4/16/2020,16,4,2020,230,14,Philippines,PH,PHL,108116622,Asia,2.90612113
4/15/2020,15,4,2020,291,20,Philippines,PH,PHL,108116622,Asia,2.90334635
4/14/2020,14,4,2020,284,18,Philippines,PH,PHL,108116622,Asia,2.63419255
4/13/2020,13,4,2020,220,50,Philippines,PH,PHL,108116622,Asia,2.98751472
4/12/2020,12,4,2020,352,44,Philippines,PH,PHL,108116622,Asia,3.10128076
4/11/2020,11,4,2020,0,0,Philippines,PH,PHL,108116622,Asia,3.02728659
4/10/2020,10,4,2020,206,21,Philippines,PH,PHL,108116622,Asia,3.1160796
4/9/2020,9,4,2020,106,5,Philippines,PH,PHL,108116622,Asia,2.99121443
4/8/2020,8,4,2020,104,14,Philippines,PH,PHL,108116622,Asia,2.97086603
4/7/2020,7,4,2020,414,11,Philippines,PH,PHL,108116622,Asia,2.95791705
4/6/2020,6,4,2020,152,8,Philippines,PH,PHL,108116622,Asia,2.65084124
4/5/2020,5,4,2020,76,8,Philippines,PH,PHL,108116622,Asia,2.51025231
4/4/2020,4,4,2020,385,29,Philippines,PH,PHL,108116622,Asia,2.57869692
4/3/2020,3,4,2020,322,11,Philippines,PH,PHL,108116622,Asia,2.22259996
4/2/2020,2,4,2020,227,8,Philippines,PH,PHL,108116622,Asia,1.95067138
4/1/2020,1,4,2020,0,0,Philippines,PH,PHL,108116622,Asia,1.75458682
3/31/2020,31,3,2020,666,17,Philippines,PH,PHL,108116622,Asia,1.79620854
3/30/2020,30,3,2020,343,3,Philippines,PH,PHL,108116622,Asia,1.18205691
3/29/2020,29,3,2020,272,14,Philippines,PH,PHL,108116622,Asia,0.89162978
3/28/2020,28,3,2020,96,9,Philippines,PH,PHL,108116622,Asia,0.68352117
3/27/2020,27,3,2020,71,7,Philippines,PH,PHL,108116622,Asia,0.60582729
3/26/2020,26,3,2020,84,3,Philippines,PH,PHL,108116622,Asia,0.54293224
3/25/2020,25,3,2020,90,2,Philippines,PH,PHL,108116622,Asia,0.4800372
3/24/2020,24,3,2020,82,8,Philippines,PH,PHL,108116622,Asia,0.39679375
3/23/2020,23,3,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.34222305
3/22/2020,22,3,2020,150,7,Philippines,PH,PHL,108116622,Asia,0.34592276
3/21/2020,21,3,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.20810861
3/20/2020,20,3,2020,28,1,Philippines,PH,PHL,108116622,Asia,0.20995847
3/19/2020,19,3,2020,15,3,Philippines,PH,PHL,108116622,Asia,0.1840605
3/18/2020,18,3,2020,45,2,Philippines,PH,PHL,108116622,Asia,0.1701866
3/17/2020,17,3,2020,2,0,Philippines,PH,PHL,108116622,Asia,0.12856488
3/16/2020,16,3,2020,29,6,Philippines,PH,PHL,108116622,Asia,0.12671502
3/15/2020,15,3,2020,47,0,Philippines,PH,PHL,108116622,Asia,0.09989213
3/14/2020,14,3,2020,12,4,Philippines,PH,PHL,108116622,Asia,0.05642056
3/13/2020,13,3,2020,3,0,Philippines,PH,PHL,108116622,Asia,0.04532143
3/12/2020,12,3,2020,16,1,Philippines,PH,PHL,108116622,Asia,0.04254665
3/11/2020,11,3,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.02774781
3/10/2020,10,3,2020,23,0,Philippines,PH,PHL,108116622,Asia,0.02774781
3/9/2020,9,3,2020,4,0,Philippines,PH,PHL,108116622,Asia,0.00647449
3/8/2020,8,3,2020,1,0,Philippines,PH,PHL,108116622,Asia,0.00277478
3/7/2020,7,3,2020,2,0,Philippines,PH,PHL,108116622,Asia,0.00184985
3/2/2020,2,3,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
3/1/2020,1,3,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/29/2020,29,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/28/2020,28,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/27/2020,27,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/26/2020,26,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/25/2020,25,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/24/2020,24,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/23/2020,23,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/22/2020,22,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/21/2020,21,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/20/2020,20,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
2/19/2020,19,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00092493
2/18/2020,18,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00092493
2/17/2020,17,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00092493
2/16/2020,16,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00092493
2/15/2020,15,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00184985
2/14/2020,14,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00184985
2/13/2020,13,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00184985
2/12/2020,12,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/11/2020,11,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/10/2020,10,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/9/2020,9,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/8/2020,8,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/7/2020,7,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/6/2020,6,2,2020,1,0,Philippines,PH,PHL,108116622,Asia,0.00277478
2/5/2020,5,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00184985
2/4/2020,4,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00184985
2/3/2020,3,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00184985
2/2/2020,2,2,2020,1,1,Philippines,PH,PHL,108116622,Asia,0.00184985
2/1/2020,1,2,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00092493
1/31/2020,31,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0.00092493
1/30/2020,30,1,2020,1,0,Philippines,PH,PHL,108116622,Asia,0.00092493
1/29/2020,29,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/28/2020,28,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/27/2020,27,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/26/2020,26,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/25/2020,25,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/24/2020,24,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/23/2020,23,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/22/2020,22,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/21/2020,21,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/20/2020,20,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/19/2020,19,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/18/2020,18,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/17/2020,17,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/16/2020,16,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/15/2020,15,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/14/2020,14,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/13/2020,13,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,0
1/12/2020,12,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/11/2020,11,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/10/2020,10,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/9/2020,9,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/8/2020,8,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/7/2020,7,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/6/2020,6,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/5/2020,5,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/4/2020,4,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/3/2020,3,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/2/2020,2,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
1/1/2020,1,1,2020,0,0,Philippines,PH,PHL,108116622,Asia,
12/31/2019,31,12,2019,0,0,Philippines,PH,PHL,108116622,Asia,
8/10/2020,10,8,2020,624,7,Poland,PL,POL,37972812,Europe,22.97959919
8/9/2020,9,8,2020,843,13,Poland,PL,POL,37972812,Europe,22.50294237
8/8/2020,8,8,2020,809,13,Poland,PL,POL,37972812,Europe,21.82087542
8/7/2020,7,8,2020,726,18,Poland,PL,POL,37972812,Europe,20.89652986
8/6/2020,6,8,2020,640,18,Poland,PL,POL,37972812,Europe,20.08542322
8/5/2020,5,8,2020,680,6,Poland,PL,POL,37972812,Europe,19.40072281
8/4/2020,4,8,2020,575,1,Poland,PL,POL,37972812,Europe,18.66071967
8/3/2020,3,8,2020,548,10,Poland,PL,POL,37972812,Europe,17.88121459
8/2/2020,2,8,2020,658,5,Poland,PL,POL,37972812,Europe,17.3808566
8/1/2020,1,8,2020,657,7,Poland,PL,POL,37972812,Europe,16.54078186
7/31/2020,31,7,2020,615,15,Poland,PL,POL,37972812,Europe,15.74020907
7/30/2020,30,7,2020,512,12,Poland,PL,POL,37972812,Europe,14.84219815
7/29/2020,29,7,2020,502,6,Poland,PL,POL,37972812,Europe,14.34447362
7/28/2020,28,7,2020,337,5,Poland,PL,POL,37972812,Europe,13.72560979
7/27/2020,27,7,2020,443,7,Poland,PL,POL,37972812,Europe,13.62553819
7/26/2020,26,7,2020,584,9,Poland,PL,POL,37972812,Europe,13.43329538
7/25/2020,25,7,2020,458,4,Poland,PL,POL,37972812,Europe,12.69855917
7/24/2020,24,7,2020,418,9,Poland,PL,POL,37972812,Europe,12.19030079
7/23/2020,23,7,2020,380,6,Poland,PL,POL,37972812,Europe,11.77948054
7/22/2020,22,7,2020,399,9,Poland,PL,POL,37972812,Europe,11.50823384
7/21/2020,21,7,2020,279,3,Poland,PL,POL,37972812,Europe,11.13428208
7/20/2020,20,7,2020,358,6,Poland,PL,POL,37972812,Europe,10.9394058
7/19/2020,19,7,2020,339,6,Poland,PL,POL,37972812,Europe,10.60495599
7/18/2020,18,7,2020,353,7,Poland,PL,POL,37972812,Europe,10.53911941
7/17/2020,17,7,2020,274,11,Poland,PL,POL,37972812,Europe,10.29157388
7/16/2020,16,7,2020,323,6,Poland,PL,POL,37972812,Europe,10.5470198
7/15/2020,15,7,2020,267,12,Poland,PL,POL,37972812,Europe,10.70239412
7/14/2020,14,7,2020,299,5,Poland,PL,POL,37972812,Europe,10.62865716
7/13/2020,13,7,2020,370,3,Poland,PL,POL,37972812,Europe,10.49171707
7/12/2020,12,7,2020,305,6,Poland,PL,POL,37972812,Europe,10.0255941
7/11/2020,11,7,2020,265,11,Poland,PL,POL,37972812,Europe,10.06246259
7/10/2020,10,7,2020,262,9,Poland,PL,POL,37972812,Europe,10.09143068
7/9/2020,9,7,2020,277,14,Poland,PL,POL,37972812,Europe,10.18623535
7/8/2020,8,7,2020,257,7,Poland,PL,POL,37972812,Europe,10.23100422
7/7/2020,7,7,2020,205,4,Poland,PL,POL,37972812,Europe,10.34424314
7/6/2020,6,7,2020,231,5,Poland,PL,POL,37972812,Europe,10.58388828
7/5/2020,5,7,2020,314,5,Poland,PL,POL,37972812,Europe,10.79456533
7/4/2020,4,7,2020,259,15,Poland,PL,POL,37972812,Europe,10.7682307
7/3/2020,3,7,2020,371,15,Poland,PL,POL,37972812,Europe,10.87883615
7/2/2020,2,7,2020,382,14,Poland,PL,POL,37972812,Europe,10.72872875
7/1/2020,1,7,2020,239,19,Poland,PL,POL,37972812,Europe,11.05527818
6/30/2020,30,6,2020,247,6,Poland,PL,POL,37972812,Europe,11.49769999
6/29/2020,29,6,2020,193,3,Poland,PL,POL,37972812,Europe,11.89008599
6/28/2020,28,6,2020,319,6,Poland,PL,POL,37972812,Europe,12.36937628
6/27/2020,27,6,2020,276,17,Poland,PL,POL,37972812,Europe,12.68802532
6/26/2020,26,6,2020,298,16,Poland,PL,POL,37972812,Europe,12.95137163
6/25/2020,25,6,2020,294,21,Poland,PL,POL,37972812,Europe,13.33585724
6/24/2020,24,6,2020,300,16,Poland,PL,POL,37972812,Europe,13.08041132
6/23/2020,23,6,2020,296,3,Poland,PL,POL,37972812,Europe,13.34375763
6/22/2020,22,6,2020,311,10,Poland,PL,POL,37972812,Europe,14.14169696
6/21/2020,21,6,2020,304,12,Poland,PL,POL,37972812,Europe,14.83693122
6/20/2020,20,6,2020,301,18,Poland,PL,POL,37972812,Europe,15.52953202
6/19/2020,19,6,2020,314,30,Poland,PL,POL,37972812,Europe,15.71387444
6/18/2020,18,6,2020,506,14,Poland,PL,POL,37972812,Europe,15.83764721
6/17/2020,17,6,2020,407,16,Poland,PL,POL,37972812,Europe,15.2740861
6/16/2020,16,6,2020,396,9,Poland,PL,POL,37972812,Europe,14.80796313
6/15/2020,15,6,2020,375,10,Poland,PL,POL,37972812,Europe,14.76319426
6/14/2020,14,6,2020,440,15,Poland,PL,POL,37972812,Europe,14.34184016
6/13/2020,13,6,2020,376,7,Poland,PL,POL,37972812,Europe,14.27863704
6/12/2020,12,6,2020,444,9,Poland,PL,POL,37972812,Europe,14.15749774
6/11/2020,11,6,2020,197,23,Poland,PL,POL,37972812,Europe,13.91521913
6/10/2020,10,6,2020,400,17,Poland,PL,POL,37972812,Europe,14.44717868
6/9/2020,9,6,2020,599,9,Poland,PL,POL,37972812,Europe,14.5604176
6/8/2020,8,6,2020,575,4,Poland,PL,POL,37972812,Europe,13.78617944
6/7/2020,7,6,2020,567,16,Poland,PL,POL,37972812,Europe,13.31215608
6/6/2020,6,6,2020,371,20,Poland,PL,POL,37972812,Europe,12.64062298
6/5/2020,5,6,2020,361,2,Poland,PL,POL,37972812,Europe,12.91713661
6/4/2020,4,6,2020,292,23,Poland,PL,POL,37972812,Europe,13.03037552
6/3/2020,3,6,2020,230,18,Poland,PL,POL,37972812,Europe,13.50176542
6/2/2020,2,6,2020,379,10,Poland,PL,POL,37972812,Europe,13.90468528
6/1/2020,1,6,2020,215,3,Poland,PL,POL,37972812,Europe,13.84411563
5/31/2020,31,5,2020,416,10,Poland,PL,POL,37972812,Europe,13.99422302
5/30/2020,30,5,2020,330,13,Poland,PL,POL,37972812,Europe,13.53336698
5/29/2020,29,5,2020,352,10,Poland,PL,POL,37972812,Europe,13.72034286
5/28/2020,28,5,2020,399,4,Poland,PL,POL,37972812,Europe,13.87571718
5/27/2020,27,5,2020,443,17,Poland,PL,POL,37972812,Europe,13.57023546
5/26/2020,26,5,2020,305,11,Poland,PL,POL,37972812,Europe,13.97052186
5/25/2020,25,5,2020,395,3,Poland,PL,POL,37972812,Europe,14.03635843
5/24/2020,24,5,2020,312,11,Poland,PL,POL,37972812,Europe,13.90468528
5/23/2020,23,5,2020,476,10,Poland,PL,POL,37972812,Europe,13.83358177
5/22/2020,22,5,2020,404,10,Poland,PL,POL,37972812,Europe,13.42012806
5/21/2020,21,5,2020,471,14,Poland,PL,POL,37972812,Europe,13.16468214
5/20/2020,20,5,2020,383,12,Poland,PL,POL,37972812,Europe,12.73806112
5/19/2020,19,5,2020,356,11,Poland,PL,POL,37972812,Europe,12.84866657
5/18/2020,18,5,2020,272,10,Poland,PL,POL,37972812,Europe,12.73542765
5/17/2020,17,5,2020,241,8,Poland,PL,POL,37972812,Europe,12.85656696
5/16/2020,16,5,2020,401,24,Poland,PL,POL,37972812,Europe,12.93293739
5/15/2020,15,5,2020,411,22,Poland,PL,POL,37972812,Europe,12.47734827
5/14/2020,14,5,2020,283,22,Poland,PL,POL,37972812,Europe,12.01912568
5/13/2020,13,5,2020,595,28,Poland,PL,POL,37972812,Europe,12.38517706
5/12/2020,12,5,2020,330,11,Poland,PL,POL,37972812,Europe,11.65044085
5/11/2020,11,5,2020,345,15,Poland,PL,POL,37972812,Europe,11.53193501
5/10/2020,10,5,2020,285,9,Poland,PL,POL,37972812,Europe,11.52930154
5/9/2020,9,5,2020,319,21,Poland,PL,POL,37972812,Europe,11.782114
5/8/2020,8,5,2020,307,22,Poland,PL,POL,37972812,Europe,11.94538872
5/7/2020,7,5,2020,309,17,Poland,PL,POL,37972812,Europe,12.03755993
5/6/2020,6,5,2020,425,18,Poland,PL,POL,37972812,Europe,12.04809378
5/5/2020,5,5,2020,313,20,Poland,PL,POL,37972812,Europe,11.62147275
5/4/2020,4,5,2020,318,14,Poland,PL,POL,37972812,Europe,11.60303851
5/3/2020,3,5,2020,270,13,Poland,PL,POL,37972812,Europe,12.20083464
5/2/2020,2,5,2020,228,7,Poland,PL,POL,37972812,Europe,12.44574671
5/1/2020,1,5,2020,237,20,Poland,PL,POL,37972812,Europe,13.05934362
4/30/2020,30,4,2020,422,28,Poland,PL,POL,37972812,Europe,13.32005647
4/29/2020,29,4,2020,316,34,Poland,PL,POL,37972812,Europe,13.20945101
4/28/2020,28,4,2020,285,27,Poland,PL,POL,37972812,Europe,13.08304478
4/27/2020,27,4,2020,344,11,Poland,PL,POL,37972812,Europe,13.01720821
4/26/2020,26,4,2020,381,30,Poland,PL,POL,37972812,Europe,12.94873817
4/25/2020,25,4,2020,381,40,Poland,PL,POL,37972812,Europe,13.00140743
4/24/2020,24,4,2020,342,28,Poland,PL,POL,37972812,Europe,12.99877396
4/23/2020,23,4,2020,313,25,Poland,PL,POL,37972812,Europe,13.07251093
4/22/2020,22,4,2020,263,21,Poland,PL,POL,37972812,Europe,13.18838331
4/21/2020,21,4,2020,306,20,Poland,PL,POL,37972812,Europe,13.64133897
4/20/2020,20,4,2020,545,13,Poland,PL,POL,37972812,Europe,13.65450628
4/19/2020,19,4,2020,363,15,Poland,PL,POL,37972812,Europe,13.47016386
4/18/2020,18,4,2020,461,18,Poland,PL,POL,37972812,Europe,13.15678175
4/17/2020,17,4,2020,336,28,Poland,PL,POL,37972812,Europe,13.09357864
4/16/2020,16,4,2020,380,23,Poland,PL,POL,37972812,Europe,13.24105257
4/15/2020,15,4,2020,268,18,Poland,PL,POL,37972812,Europe,12.88026812
4/14/2020,14,4,2020,260,13,Poland,PL,POL,37972812,Europe,12.84866657
4/13/2020,13,4,2020,318,24,Poland,PL,POL,37972812,Europe,12.67222454
4/12/2020,12,4,2020,401,27,Poland,PL,POL,37972812,Europe,12.424679
4/11/2020,11,4,2020,380,7,Poland,PL,POL,37972812,Europe,12.02439261
4/10/2020,10,4,2020,370,15,Poland,PL,POL,37972812,Europe,11.46609843
4/9/2020,9,4,2020,357,30,Poland,PL,POL,37972812,Europe,10.9394058
4/8/2020,8,4,2020,435,22,Poland,PL,POL,37972812,Europe,10.39427894
4/7/2020,7,4,2020,311,13,Poland,PL,POL,37972812,Europe,9.64900888
4/6/2020,6,4,2020,475,15,Poland,PL,POL,37972812,Europe,9.1328501
4/5/2020,5,4,2020,244,8,Poland,PL,POL,37972812,Europe,8.14003451
4/4/2020,4,4,2020,437,14,Poland,PL,POL,37972812,Europe,7.78978391
4/3/2020,3,4,2020,392,14,Poland,PL,POL,37972812,Europe,6.82330295
4/2/2020,2,4,2020,243,10,Poland,PL,POL,37972812,Europe,5.9700609
4/1/2020,1,4,2020,256,2,Poland,PL,POL,37972812,Europe,5.45916905
3/31/2020,31,3,2020,193,9,Poland,PL,POL,37972812,Europe,4.94564374
3/30/2020,30,3,2020,224,4,Poland,PL,POL,37972812,Europe,4.57432544
3/29/2020,29,3,2020,249,2,Poland,PL,POL,37972812,Europe,4.03973243
3/28/2020,28,3,2020,168,0,Poland,PL,POL,37972812,Europe,3.47880478
3/27/2020,27,3,2020,170,2,Poland,PL,POL,37972812,Europe,3.08641878
3/26/2020,26,3,2020,150,4,Poland,PL,POL,37972812,Europe,2.68613238
3/25/2020,25,3,2020,152,2,Poland,PL,POL,37972812,Europe,2.31481408
3/24/2020,24,3,2020,115,1,Poland,PL,POL,37972812,Europe,1.927695
3/23/2020,23,3,2020,98,2,Poland,PL,POL,37972812,Europe,1.64064752
3/22/2020,22,3,2020,111,0,Poland,PL,POL,37972812,Europe,1.39573545
3/21/2020,21,3,2020,70,0,Poland,PL,POL,37972812,Europe,1.10605451
3/20/2020,20,3,2020,68,0,Poland,PL,POL,37972812,Europe,0.93224594
3/19/2020,19,3,2020,49,0,Poland,PL,POL,37972812,Europe,0.75580392
3/18/2020,18,3,2020,61,1,Poland,PL,POL,37972812,Europe,
3/17/2020,17,3,2020,52,1,Poland,PL,POL,37972812,Europe,
3/16/2020,16,3,2020,21,0,Poland,PL,POL,37972812,Europe,
3/15/2020,15,3,2020,36,1,Poland,PL,POL,37972812,Europe,
3/14/2020,14,3,2020,19,1,Poland,PL,POL,37972812,Europe,
3/13/2020,13,3,2020,18,1,Poland,PL,POL,37972812,Europe,
3/12/2020,12,3,2020,9,0,Poland,PL,POL,37972812,Europe,
3/11/2020,11,3,2020,5,0,Poland,PL,POL,37972812,Europe,
3/10/2020,10,3,2020,6,0,Poland,PL,POL,37972812,Europe,
3/9/2020,9,3,2020,5,0,Poland,PL,POL,37972812,Europe,
3/8/2020,8,3,2020,1,0,Poland,PL,POL,37972812,Europe,
3/7/2020,7,3,2020,4,0,Poland,PL,POL,37972812,Europe,
3/4/2020,4,3,2020,1,0,Poland,PL,POL,37972812,Europe,
